content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,review_without_stopwords,wordCount,wordCount_after_stopwords
sekarang mengapa jarak dan waktu tempuh sdh tidak akurat ya ? saya lari pada lintasan yg sama dgn kecepatan yg sama dulu pace saya 4:0 tapi sekarang menjadi 2:26 bahkan pernah di 1:30 ... kenapa ya ?? jadi malu saya ...,5,0.0,0.0,Positive,jarak tempuh sdh akurat ya ? lari lintasan yg dgn kecepatan yg pace 4:0 2:26 1:30 ... ya ?? malu ...,41,21
gk bisa ngubah satuan jarak nya dari mi ke km,1,0.0,0.0,Negative,gk ngubah satuan jarak nya mi km,10,7
like it,4,0.0,0.0,Positive,like it,2,2
bisa untuk mengetahui rute avs avg elevasi dll,4,0.0,0.0,Positive,rute avs avg elevasi dll,8,5
good,5,0.7,0.6000000000000001,Positive,good,1,1
asik pakai ini. enak aja dipakai,5,0.0,0.0,Positive,asik pakai ini. enak aja dipakai,6,6
aplikasi yg cukup bagus,5,0.0,0.0,Positive,aplikasi yg bagus,4,3
thanks sangat bermanfaat aplikasi strava mengukur aktifitas olahraga saya.,5,0.2,0.2,Positive,thanks bermanfaat aplikasi strava mengukur aktifitas olahraga saya.,9,8
josss,5,0.0,0.0,Positive,josss,1,1
good device,5,0.7,0.6000000000000001,Positive,good device,2,2
🏆🏆🏆🏆🏆,5,0.0,0.0,Positive,🏆🏆🏆🏆🏆,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
many eror,5,0.5,0.5,Positive,many eror,2,2
tiga dulu blom coba,3,0.0,0.0,Neutral,blom coba,4,2
aplikasi top,5,0.5,0.5,Positive,aplikasi top,2,2
mantul..,5,0.0,0.0,Positive,mantul..,1,1
ok,5,0.5,0.5,Positive,ok,1,1
jarak di aplikasi tidak sesuai dengan kenyataan.. masa iya di map nya saya.banyak jalan motong,1,0.0,0.0,Negative,jarak aplikasi sesuai kenyataan.. iya map nya saya.banyak jalan motong,15,10
menyenangkan !,5,0.0,0.0,Positive,menyenangkan !,2,2
👍,4,0.0,0.0,Positive,👍,1,1
mantap lah pokok nya,5,0.0,0.0,Positive,mantap pokok nya,4,3
kok sudah gak bisa share direct story ig?,5,0.1,0.4,Positive,gak share direct story ig?,8,5
ok,5,0.5,0.5,Positive,ok,1,1
baik,3,0.0,0.0,Neutral,,1,0
sangat menarik dan bermanfaat,5,0.0,0.0,Positive,menarik bermanfaat,4,2
istiratart dulu,4,0.0,0.0,Positive,istiratart,2,1
berbayar,3,0.0,0.0,Neutral,berbayar,1,1
aplikasi lengkap bwt pr cyclist...,5,0.0,0.0,Positive,aplikasi lengkap bwt pr cyclist...,5,5
semoga bermanfaat,5,0.0,0.0,Positive,semoga bermanfaat,2,2
good,5,0.7,0.6000000000000001,Positive,good,1,1
terimakasih sudah dapat merekam aktivitas olahraga saya 😁🙏🏽,5,0.0,0.0,Positive,terimakasih merekam aktivitas olahraga 😁🙏🏽,8,5
good,5,0.7,0.6000000000000001,Positive,good,1,1
keren tapi suka keluar sendiri padahal belum menyelesaikan jadi sering kepotong trus,3,0.0,0.0,Neutral,keren suka menyelesaikan kepotong trus,12,5
great tracking,4,0.8,0.75,Positive,great tracking,2,2
jos,5,0.0,0.0,Positive,jos,1,1
biar bintang berbicara,5,0.0,0.0,Positive,biar bintang berbicara,3,3
bakar kalori ada gak min?,3,0.0,0.0,Neutral,bakar kalori gak min?,5,4
mau update susah,4,0.0,0.0,Positive,update susah,3,2
"terlalu sering error,...",2,0.0,0.0,Negative,"error,...",3,1
mantabzzssss,5,0.0,0.0,Positive,mantabzzssss,1,1
gps error mulu,2,0.0,0.0,Negative,gps error mulu,3,3
"very good, thanks",5,0.5549999999999999,0.4900000000000001,Positive,"very good, thanks",3,3
"aplikasi keren ,banyak segment explorer dan challenge",5,0.0,0.0,Positive,"aplikasi keren ,banyak segment explorer challenge",7,6
memuaskan,5,0.0,0.0,Positive,memuaskan,1,1
gimana ini.... lari 12 km yg terbaca cuma 2 km.,1,0.0,0.0,Negative,gimana ini.... lari 12 km yg terbaca 2 km.,10,9
there was an error verifying your account data? why? what happened? what can i do to make account?,1,0.0,0.0,Negative,there was an error verifying your account data? why? what happened? what can i do to make account?,18,18
bagus,5,0.0,0.0,Positive,bagus,1,1
mantul.,5,0.0,0.0,Positive,mantul.,1,1
"aplikasi ok, tapi kadang-kadang ngadat",5,0.5,0.5,Positive,"aplikasi ok, kadang-kadang ngadat",5,4
"aplikasi eror, baru juga didownload. lol",1,0.8,0.7,Negative,"aplikasi eror, didownload. lol",6,4
pollll,5,0.0,0.0,Positive,pollll,1,1
always setorun dg strava,5,0.0,0.0,Positive,always setorun dg strava,4,4
mantaf,5,0.0,0.0,Positive,mantaf,1,1
terlalu banyak update aplikasi,5,0.0,0.0,Positive,update aplikasi,4,2
"setelah sekian lama saya menggunakan aplikasi ini, baru kali ini aplikasinya mengalami bug. bersepeda saja maksimum kecepatannya sampai 108 km/h. untuk map nya sebaiknya pakai google map saja, itu lebih baik daripada mapbox.",4,0.0,0.0,Positive,"sekian aplikasi ini, kali aplikasinya mengalami bug. bersepeda maksimum kecepatannya 108 km/h. map nya pakai google map saja, mapbox.",33,19
nice,5,0.6,1.0,Positive,nice,1,1
"beberapa kali gak ke record . . . kn sebel yaa., di refresh, bolak balik log in tetep gak ada datanya.,",2,0.0,0.0,Negative,"kali gak record . . . kn sebel yaa., refresh, bolak log in tetep gak datanya.,",21,16
id yu gedv. 😚😃😂😃,5,0.0,0.0,Positive,id yu gedv. 😚😃😂😃,4,4
siap 😊😊,3,0.0,0.0,Neutral,😊😊,2,1
aplikasi ga guna:v,1,0.0,0.0,Negative,aplikasi ga guna:v,3,3
ok,5,0.5,0.5,Positive,ok,1,1
bagus aplikasinya,5,0.0,0.0,Positive,bagus aplikasinya,2,2
good aplikasi,5,0.7,0.6000000000000001,Positive,good aplikasi,2,2
nice,5,0.6,1.0,Positive,nice,1,1
bagus...aku suka aku suka,5,0.0,0.0,Positive,bagus...aku suka suka,4,3
good appl,5,0.7,0.6000000000000001,Positive,good appl,2,2
ok,5,0.5,0.5,Positive,ok,1,1
lumayan buat bersepeda bisa tahu jarak dan rute setiap saat. serta avg speed dan max speed.,4,0.0,0.0,Positive,lumayan bersepeda jarak rute saat. avg speed max speed.,16,9
bagus,4,0.0,0.0,Positive,bagus,1,1
keren. bagaimana kalau di tambahkan video dengan route? seperti relive.,5,0.0,0.0,Positive,keren. tambahkan video route? relive.,10,5
peta lokasi atau nama desa kurang jelas,3,0.0,0.0,Neutral,peta lokasi nama desa,7,4
tepat dan puas,5,0.0,0.0,Positive,puas,3,1
"mantaap, mudah digunakan, mudah sinkronisasi dgn garmin, penuh fitur",5,0.0,0.0,Positive,"mantaap, mudah digunakan, mudah sinkronisasi dgn garmin, penuh fitur",9,9
keren,5,0.0,0.0,Positive,keren,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
kurang akurat,1,0.0,0.0,Negative,akurat,2,1
baru mencoba,3,0.0,0.0,Neutral,mencoba,2,1
bagus.. sangat membantu,4,0.0,0.0,Positive,bagus.. membantu,3,2
bagus,5,0.0,0.0,Positive,bagus,1,1
"amazfit to strava time not correct, please fix it",4,0.0,0.0,Positive,"amazfit to strava time not correct, please fix it",9,9
good,5,0.7,0.6000000000000001,Positive,good,1,1
"sering eror, rutenya seperti benang kusut",3,0.0,0.0,Neutral,"eror, rutenya benang kusut",6,4
mantap!,4,0.0,0.0,Positive,mantap!,1,1
aplikasi keren 👍👍,5,0.0,0.0,Positive,aplikasi keren 👍👍,3,3
fantastic,5,0.4,0.9,Positive,fantastic,1,1
ga bkl ngevewain,4,0.0,0.0,Positive,ga bkl ngevewain,3,3
👍,5,0.0,0.0,Positive,👍,1,1
"mau tanya, knp setelah update minggu lalu kok tiba2 data dari amazfit gak bisa auto lagi?",4,0.0,0.0,Positive,"tanya, knp update minggu tiba2 data amazfit gak auto lagi?",16,10
"sempet bisa sinkron dari azmafit, skrg ga sinkron 😕😕",4,0.0,0.0,Positive,"sempet sinkron azmafit, skrg ga sinkron 😕😕",9,7
agak mahal buat ukuran orang indonesia,5,0.0,0.0,Positive,mahal ukuran orang indonesia,6,4
8ribu du,2,0.0,0.0,Negative,8ribu du,2,2
good,5,0.7,0.6000000000000001,Positive,good,1,1
nice,5,0.6,1.0,Positive,nice,1,1
aplikasinya oke..,5,0.0,0.0,Positive,aplikasinya oke..,2,2
ngentot,5,0.0,0.0,Positive,ngentot,1,1
"it helps you, to get the better of you.",5,0.5,0.5,Positive,"it helps you, to get the better of you.",9,9
good,5,0.7,0.6000000000000001,Positive,good,1,1
topks,5,0.0,0.0,Positive,topks,1,1
good,4,0.7,0.6000000000000001,Positive,good,1,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
very good,5,0.9099999999999999,0.7800000000000001,Positive,very good,2,2
"in my case, there is a path that i have traveled but not recorded in the app. and recording of time (trips) that are already inaccurate.",5,0.0,0.0,Positive,"in my case, there is a path that i have traveled but not recorded in the app. and recording of time (trips) that are already inaccurate.",26,26
ok,5,0.5,0.5,Positive,ok,1,1
susah download,2,0.0,0.0,Negative,susah download,2,2
coba dulu,3,0.0,0.0,Neutral,coba,2,1
ok good apps,5,0.6,0.55,Positive,ok good apps,3,3
masih suka ngaco pace dan jarak tempuh,3,0.0,0.0,Neutral,suka ngaco pace jarak tempuh,7,5
"baguss, cmn kadang gps nya error, ntah dr hpny atau aplikasi nya",5,0.0,0.0,Positive,"baguss, cmn kadang gps nya error, ntah dr hpny aplikasi nya",12,11
mantapp syekalii,5,0.0,0.0,Positive,mantapp syekalii,2,2
gak tepat ngitung pace dan distance.,1,0.0,0.0,Negative,gak ngitung pace distance.,6,4
keren,5,0.0,0.0,Positive,keren,1,1
kurang bagus map sering tidak akurat,3,0.0,0.0,Neutral,bagus map akurat,6,3
cocok utk mengukur speed dan waktu saat bersepeda dan jogging,5,0.0,0.0,Positive,cocok utk mengukur speed bersepeda jogging,10,6
aplikasi memudahkan saya dalam melakukan analisa latihan aerobik,5,0.0,0.0,Positive,aplikasi memudahkan analisa latihan aerobik,8,5
"masih sering stop sendiri, auto pause tapi ketika jalan tidak auto ride. gimana sih?",2,0.0,0.0,Negative,"stop sendiri, auto pause jalan auto ride. gimana sih?",14,9
mantap,5,0.0,0.0,Positive,mantap,1,1
"sekarang strava menjadi raja error. sdh jalan 45 km, ternyta hanya 0 km strava now is being the king of error. we have ride for 45 kms, actually was only 0 km",3,0.0,0.55,Neutral,"strava raja error. sdh jalan 45 km, ternyta 0 km strava now is being the king of error. we have ride for 45 kms, actually was only 0 km",32,29
mantul,5,0.0,0.0,Positive,mantul,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
gimana cara ubah mi ke kilometer?,4,0.0,0.0,Positive,gimana ubah mi kilometer?,6,4
bagus buat latihan,4,0.0,0.0,Positive,bagus latihan,3,2
sangat membantu,5,0.0,0.0,Positive,membantu,2,1
"this a good apps for running, swimming,cycling and another we can do it self... please always update this apps to be great again thanks",5,0.5666666666666667,0.5166666666666667,Positive,"this a good apps for running, swimming,cycling and another we can do it self... please always update this apps to be great again thanks",24,24
sangat membantu,5,0.0,0.0,Positive,membantu,2,1
bikin semangat olah raga kayaknya 😁,5,0.0,0.0,Positive,bikin semangat olah raga kayaknya 😁,6,6
bagus semangat olahraga,5,0.0,0.0,Positive,bagus semangat olahraga,3,3
haaah,5,0.0,0.0,Positive,haaah,1,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
bagus...sy suka..gps akurat,5,0.0,0.0,Positive,bagus...sy suka..gps akurat,3,3
"apk nya bagus, terutama user interface nya.. fitur yang berbayar nggak terlalu kepakek, jadi yang free aja sudah cukup. trims~",5,0.4,0.8,Positive,"apk nya bagus, user interface nya.. fitur berbayar nggak kepakek, free aja cukup. trims~",20,14
strava saya kok gak bisa share ke story instagram ya?,1,0.0,0.0,Negative,strava gak share story instagram ya?,10,6
mantapp..saya suka dengan aplikasinya. data statistik olahraga bisa direkam.. salut..,5,0.0,0.0,Positive,mantapp..saya suka aplikasinya. data statistik olahraga direkam.. salut..,10,8
jos,4,0.0,0.0,Positive,jos,1,1
jaraknya kadang suka ga nambah tapi waktu nya terus jalan,1,0.0,0.0,Negative,jaraknya kadang suka ga nambah nya jalan,10,7
"always error map, destance, and pace",1,0.0,0.0,Negative,"always error map, destance, and pace",6,6
ok,5,0.5,0.5,Positive,ok,1,1
sangat baik,2,0.0,0.0,Negative,,2,0
okok apk yang sangat bermanfaat untuk kegiatan olahraga saya,5,0.0,0.0,Positive,okok apk bermanfaat kegiatan olahraga,9,5
good apps,5,0.7,0.6000000000000001,Positive,good apps,2,2
good,5,0.7,0.6000000000000001,Positive,good,1,1
👍,5,0.0,0.0,Positive,👍,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
"aplikasi ini sebenarnya cukup bagus, tp knp akhir2 ini tampilan rute lari/walking kenapa seperti benang kusut yaa?? apakah ada teman2 lainnya mengalami hal yg sama dengan saya?",4,0.0,0.0,Positive,"aplikasi bagus, tp knp akhir2 tampilan rute lari/walking benang kusut yaa?? teman2 mengalami yg saya?",27,15
bagus,3,0.0,0.0,Neutral,bagus,1,1
pas sdang digunakan buat run kenapa timernya suka berenti sendiri?,2,0.0,0.0,Negative,pas sdang run timernya suka berenti sendiri?,10,7
mantap,5,0.0,0.0,Positive,mantap,1,1
time distance not valid,1,0.0,0.0,Negative,time distance not valid,4,4
"i love strava... will be much better if friend's av-speed shown on my feeds,",5,0.5,0.55,Positive,"i love strava... will be much better if friend's av-speed shown on my feeds,",14,14
sangat membantu untuk pengembangan program lari saya,5,0.0,0.0,Positive,membantu pengembangan program lari,7,4
mantap,5,0.0,0.0,Positive,mantap,1,1
oke,4,0.0,0.0,Positive,oke,1,1
bagus,5,0.0,0.0,Positive,bagus,1,1
apik,5,0.0,0.0,Positive,apik,1,1
aflikasi yg bagus & keren,5,0.0,0.0,Positive,aflikasi yg bagus & keren,5,5
good,5,0.7,0.6000000000000001,Positive,good,1,1
siiip,5,0.0,0.0,Positive,siiip,1,1
"kenapa akhir2 ini sering eror, terputus dijalan. lari 7km tercatat beberapa ratus meter saja. mohon diperbaiki.",4,0.0,0.0,Positive,"akhir2 eror, terputus dijalan. lari 7km tercatat ratus meter saja. mohon diperbaiki.",16,12
the previous version has better gps performance.,3,0.16666666666666669,0.3333333333333333,Neutral,the previous version has better gps performance.,7,7
sy baru mau memulai,5,0.0,0.0,Positive,sy,4,1
sangat bermanfaat utk data dan file dokumentasi olah raga bersepeda,5,0.0,0.0,Positive,bermanfaat utk data file dokumentasi olah raga bersepeda,10,8
nice app,5,0.6,1.0,Positive,nice app,2,2
luar biasa,5,0.0,0.0,Positive,,2,0
sangat membantu,5,0.0,0.0,Positive,membantu,2,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
"pernah satu kali sudah jalan 6 km, tersave hanya 700 meter 😪😪😪😪",5,0.0,0.0,Positive,"kali jalan 6 km, tersave 700 meter 😪😪😪😪",12,8
mantap deh,4,0.0,0.0,Positive,mantap deh,2,2
gk suka gk bisa konek dengan relife,1,0.0,0.0,Negative,gk suka gk konek relife,7,5
good,5,0.7,0.6000000000000001,Positive,good,1,1
menemukan teman komunitas,5,0.0,0.0,Positive,menemukan teman komunitas,3,3
"aplikasi nya oke banget utk bersepeda,tp sebulan.ini sering eror, jarak tempuh naik 2x lipat dr yg sebenarnya. jadi kehilangan banyak segmen 😵😵. mohon untuk diperbaiki",3,0.0,0.0,Neutral,"aplikasi nya oke banget utk bersepeda,tp sebulan.ini eror, jarak tempuh 2x lipat dr yg sebenarnya. kehilangan segmen 😵😵. mohon diperbaiki",25,20
termasuk rekomendasi,5,0.0,0.0,Positive,rekomendasi,2,1
free please 😆,5,0.4,0.8,Positive,free please 😆,3,3
mantap stava,5,0.0,0.0,Positive,mantap stava,2,2
aplikasi yg sangat membantu berolahraga,5,0.0,0.0,Positive,aplikasi yg membantu berolahraga,5,4
good,5,0.7,0.6000000000000001,Positive,good,1,1
keren semangat,5,0.0,0.0,Positive,keren semangat,2,2
cara pengaturan mil ke km bagaimana?,1,0.0,0.0,Negative,pengaturan mil km bagaimana?,6,4
mantap bisa tahu jarak tempuh kita keccepatan lari kita,5,0.0,0.0,Positive,mantap jarak tempuh keccepatan lari,9,5
the best,5,1.0,0.3,Positive,the best,2,2
mudah dioperasionalkan,5,0.0,0.0,Positive,mudah dioperasionalkan,2,2
goood experience to improve your exercise,5,0.0,0.0,Positive,goood experience to improve your exercise,6,6
bagus utk rekaman kegiatan olahraga 🇮🇩,5,0.0,0.0,Positive,bagus utk rekaman kegiatan olahraga 🇮🇩,6,6
berguna sekali...,5,0.0,0.0,Positive,berguna sekali...,2,2
kenapa sering error zaw mohon bantuannya,3,0.0,0.0,Neutral,error zaw mohon bantuannya,6,4
keren.simple,5,0.0,0.0,Positive,keren.simple,1,1
cukup aja kita coba apa akan membantu,5,0.0,0.0,Positive,aja coba membantu,7,3
aplikasi bagus sekali,5,0.0,0.0,Positive,aplikasi bagus,3,2
"sip membantu kontrol speed & avg, elevasi. top strava👍👍",5,0.5,0.5,Positive,"sip membantu kontrol speed & avg, elevasi. top strava👍👍",9,9
mantap,5,0.0,0.0,Positive,mantap,1,1
"aplikasi ga akurat haddehh.. sering sekali manggunakannya dari jarak lari 5 km tapi hasil malah jadi 0,1 km",1,0.0,0.0,Negative,"aplikasi ga akurat haddehh.. manggunakannya jarak lari 5 km hasil 0,1 km",18,12
smart,5,0.21428571428571427,0.6428571428571429,Positive,smart,1,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
"mantap. analisisnya detail, gps tepat.",5,0.0,0.0,Positive,"mantap. analisisnya detail, gps tepat.",5,5
good app,5,0.7,0.6000000000000001,Positive,good app,2,2
karena strava hp gua mati,1,0.0,0.0,Negative,strava hp gua mati,5,4
cukup membantu,5,0.0,0.0,Positive,membantu,2,1
ok,5,0.5,0.5,Positive,ok,1,1
"mantap, jadi selalu punya target lebih baik dari sebelumnya👍👍",5,0.0,0.0,Positive,"mantap, target sebelumnya👍👍",9,3
"keren bangett,cocok wat runner",5,0.0,0.0,Positive,"keren bangett,cocok wat runner",4,4
nice app,5,0.6,1.0,Positive,nice app,2,2
suka sekali app ini membantu dalam menentukan target. 👍👍👍,5,0.0,0.0,Positive,suka app membantu menentukan target. 👍👍👍,9,6
bagus luar biasa,5,0.0,0.0,Positive,bagus,3,1
bagusss polll,5,0.0,0.0,Positive,bagusss polll,2,2
"tracking rutenya ngacau masak cuma tarik garis lurus,tdk sesuai rute yg dilalui sebenarnya👎👎👎👎",1,0.0,0.0,Negative,"tracking rutenya ngacau masak tarik garis lurus,tdk sesuai rute yg sebenarnya👎👎👎👎",13,11
oke,5,0.0,0.0,Positive,oke,1,1
akurasi bagus,4,0.0,0.0,Positive,akurasi bagus,2,2
mantap akurat dan terpercaya.,5,0.0,0.0,Positive,mantap akurat terpercaya.,4,3
tanggalnya ngaco,1,0.0,0.0,Negative,tanggalnya ngaco,2,2
very good,5,0.9099999999999999,0.7800000000000001,Positive,very good,2,2
good,5,0.7,0.6000000000000001,Positive,good,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
good apps for tracking our sport activity,5,0.7,0.6000000000000001,Positive,good apps for tracking our sport activity,7,7
berapa kali record gak terbaca,3,0.0,0.0,Neutral,kali record gak terbaca,5,4
aplikas yang bisa diandalkan buat run. walaupun saya pakai yang free tapi sangat puas. thanks strava,5,0.30000000000000004,0.5,Positive,aplikas diandalkan run. pakai free puas. thanks strava,16,8
aplikasi yg bagus dan sederhana,5,0.0,0.0,Positive,aplikasi yg bagus sederhana,5,4
sangat membantu dalam olahraga,5,0.0,0.0,Positive,membantu olahraga,4,2
"aplikasiny bagus, sangat bermanfaat dengan fitur ok",5,0.5,0.5,Positive,"aplikasiny bagus, bermanfaat fitur ok",7,5
good,5,0.7,0.6000000000000001,Positive,good,1,1
program ga jelas. tidak akurat sama sekali,1,0.0,0.0,Negative,program ga jelas. akurat,7,4
samart,5,0.0,0.0,Positive,samart,1,1
ok lah,5,0.5,0.5,Positive,ok,2,1
bagus dan bermanfaat,5,0.0,0.0,Positive,bagus bermanfaat,3,2
nice nice nice,5,0.6,1.0,Positive,nice nice nice,3,3
sangat membantu untuk orang yg suka olahraga,5,0.0,0.0,Positive,membantu orang yg suka olahraga,7,5
sering ilang... g bisa ngesave.... malah olah raga g nyaman krn hrs sering liat hp,3,0.0,0.0,Neutral,ilang... g ngesave.... olah raga g nyaman krn hrs liat hp,15,11
bagus,5,0.0,0.0,Positive,bagus,1,1
"great app for running & cycling. challenges, trophy badges & friends :)",4,0.65,0.875,Positive,"great app for running & cycling. challenges, trophy badges & friends :)",12,12
good exellent,5,0.7,0.6000000000000001,Positive,good exellent,2,2
sabar tetap di aplikasi ini. ternyata sama aja. lari selama 1 jam lebih. tiba2 error ketika klik finish. terima kasih,1,0.0,0.0,Negative,sabar aplikasi ini. aja. lari 1 jam lebih. tiba2 error klik finish. terima kasih,20,14
"aplikasinya bagus, tapi akhir"" ini mengapa tidak bisa record ya saya selalu terputus tengah jalan,mengapakah ? mau join versi premium apakah bisa dbayarkan tiap bulan saja, tidak tahunan?",5,0.0,0.0,Positive,"aplikasinya bagus, akhir"" record ya terputus jalan,mengapakah ? join versi premium dbayarkan saja, tahunan?",28,14
mantap,5,0.0,0.0,Positive,mantap,1,1
